CUST_ID,gender,DateOfBirth,State,Contact,Segment,customer_age,claim_id,incident_cause,claim_date,claim_area,police_report,claim_type,claim_amount,total_policy_claims,fraudulent,StateName,Region,SubRegion
80379865,Male,27-Feb-69,NM,427-513-8479,Gold,50,18210740,Natural causes,02/09/2018,Auto,No,Injury only,$18580,3,No,New Mexico,West,Mountain
78364565,Female,07-Aug-61,NM,862-483-5218,Silver,58,79089153,Other causes,02/10/2017,Auto,Yes,Injury only,$25830,3,No,New Mexico,West,Mountain
64840478,Female,14-Feb-74,NM,918-174-7461,Silver,45,23636125,Other driver error,01/01/2017,Auto,Unknown,Material and injury,$17290,1,No,New Mexico,West,Mountain
43293983,Female,12-Aug-89,NM,356-724-4721,Gold,30,61672806,Other causes,08/11/2017,Auto,No,Material only,$3059,1,Yes,New Mexico,West,Mountain
94041088,Male,16-Jul-90,NM,815-641-3516,Silver,29,70086627,Natural causes,12/10/2017,Home,Unknown,Material only,$2645,1,Yes,New Mexico,West,Mountain
17242900,Male,27-Mar-82,NM,472-435-3847,Platinum,37,95114913,Crime,11/13/2017,Auto,No,Material only,$2440,1,No,New Mexico,West,Mountain
17988592,Male,16-Dec-99,NM,472-186-4937,Platinum,19,94981713,Other causes,07/28/2017,Auto,No,Material and injury,$32407,1,Yes,New Mexico,West,Mountain
28032985,Female,10-Dec-64,NM,926-817-6247,Gold,54,96335300,Other causes,03/02/2017,Auto,No,Material only,$1800,2,No,New Mexico,West,Mountain
96431710,Female,20-Jul-82,NM,349-214-6872,Gold,37,1374365,Crime,08/24/2017,Auto,No,Material and injury,$24713.5,1,Yes,New Mexico,West,Mountain
14501963,Male,24-Oct-80,NM,978-631-4759,Gold,38,6429479,Driver error,10/24/2017,Auto,No,Material and injury,$47748,3,Yes,New Mexico,West,Mountain
88200222,Female,15-Sep-66,NM,234-625-7536,Silver,53,86506515,Crime,03/28/2018,Auto,Unknown,Material only,$1780,1,No,New Mexico,West,Mountain
5027573,Male,27-Aug-89,NM,948-589-4138,Gold,30,8199355,Natural causes,02/10/2017,Auto,No,Material only,$1490,1,No,New Mexico,West,Mountain
50560987,Male,28-Jan-71,NM,927-641-9614,Platinum,48,36047575,Other causes,09/06/2018,Auto,Unknown,Material and injury,$21700,3,No,New Mexico,West,Mountain
32301882,Male,31-May-67,NM,124-437-6728,Silver,52,35445367,Crime,03/21/2018,Auto,No,Material only,$1310,1,No,New Mexico,West,Mountain
72488905,Female,10-Mar-80,NM,275-826-8236,Platinum,39,29515311,Other causes,11/06/2017,Auto,Unknown,Injury only,$26300,1,No,New Mexico,West,Mountain
83944124,Male,19-Oct-84,NM,984-483-1653,Gold,34,85699790,Crime,10/24/2017,Auto,Unknown,Material only,$2370,1,No,New Mexico,West,Mountain
22580068,Female,08-Apr-61,NM,645-965-3267,Silver,58,71846514,Other driver error,05/28/2018,Auto,Unknown,Material only,$3151,1,Yes,New Mexico,West,Mountain
6984936,Female,21-Apr-92,NM,546-428-8532,Platinum,27,83283000,Driver error,06/10/2018,Auto,Yes,Material and injury,$25210,3,No,New Mexico,West,Mountain
26346266,Male,25-Mar-71,NM,397-468-8746,Platinum,48,78011323,Driver error,02/03/2017,Auto,No,Material only,$3346.5,1,Yes,New Mexico,West,Mountain
64899302,Male,17-Jul-94,WI,784-623-7631,Platinum,25,22215431,Other driver error,06/23/2018,Auto,No,Material only,$2630,1,No,Wisconsin,MidWest,East North Central
19171044,Female,06-Feb-79,WI,281-597-6245,Platinum,40,19911335,Driver error,04/12/2017,Auto,Yes,Injury only,$17360,1,No,Wisconsin,MidWest,East North Central
86993944,Male,17-Mar-82,WI,596-612-5431,Silver,37,44581152,Other driver error,12/30/2017,Auto,Unknown,Injury only,$26480,1,No,Wisconsin,MidWest,East North Central
34297743,Female,17-Mar-76,WI,726-673-6513,Platinum,43,3485777,Natural causes,07/28/2017,Auto,No,Material only,$1700,1,No,Wisconsin,MidWest,East North Central
84614509,Male,14-Jan-81,WI,576-536-8742,Silver,38,63175077,Driver error,06/23/2018,Home,Unknown,Injury only,$18308,1,Yes,Wisconsin,MidWest,East North Central
68712439,Male,17-Aug-90,WI,397-361-3286,Platinum,29,29078722,Other driver error,06/17/2018,Home,No,Material only,$1600,1,No,Wisconsin,MidWest,East North Central
93993324,Male,23-Feb-64,WI,853-261-1783,Gold,55,76384782,Driver error,06/04/2017,Auto,No,Material only,$3128,1,Yes,Wisconsin,MidWest,East North Central
91136854,Female,07-Apr-98,WI,943-194-1759,Silver,21,14698666,Other driver error,01/06/2018,Auto,No,Material only,$2240,4,No,Wisconsin,MidWest,East North Central
92171044,Male,24-Jul-64,WI,156-514-3516,Gold,55,32084957,Driver error,07/15/2017,Auto,No,Material only,$2277,1,Yes,Wisconsin,MidWest,East North Central
56016139,Male,10-Mar-70,WI,346-389-9324,Platinum,49,93285588,Natural causes,04/04/2018,Auto,Unknown,Material only,$2219.5,1,Yes,Wisconsin,MidWest,East North Central
63302691,Female,27-Feb-78,WI,496-493-1743,Gold,41,81516433,Crime,05/21/2018,Auto,No,Material only,$1820,1,No,Wisconsin,MidWest,East North Central
51485708,Female,23-Apr-97,WI,219-562-9756,Gold,22,16347699,Crime,09/19/2018,Auto,No,Material only,$2010,1,No,Wisconsin,MidWest,East North Central
95856464,Male,03-Jun-99,WI,354-648-3765,Gold,20,30981307,Crime,05/29/2017,Auto,No,Material only,$1120,1,No,Wisconsin,MidWest,East North Central
5264479,Male,04-Sep-83,WI,738-216-9185,Gold,36,82709186,Other causes,07/28/2017,Auto,Unknown,Injury only,$24220,1,No,Wisconsin,MidWest,East North Central
78277006,Female,29-Feb-92,WI,146-531-2189,Platinum,27,60980916,Other causes,07/15/2017,Auto,Yes,Material and injury,$25750,1,No,Wisconsin,MidWest,East North Central
80581271,Male,15-May-67,WI,179-763-7395,Platinum,52,92734593,Driver error,05/02/2017,Auto,No,Material only,$1184.5,1,Yes,Wisconsin,MidWest,East North Central
15880215,Male,29-Apr-89,WI,349-735-4516,Platinum,30,33341864,Other driver error,05/29/2017,Auto,Yes,Injury only,$34200,1,No,Wisconsin,MidWest,East North Central
41462913,Female,24-Oct-61,WI,825-927-2861,Gold,57,34508507,Other driver error,02/17/2017,Auto,Unknown,Material and injury,$29740,1,No,Wisconsin,MidWest,East North Central
12826843,Female,16-Aug-89,WI,924-524-2158,Platinum,30,834460,Crime,10/24/2017,Home,Unknown,Material only,$1340,1,No,Wisconsin,MidWest,East North Central
70088729,Male,06-Dec-62,WI,453-475-2863,Silver,56,30422665,Driver error,01/07/2017,Home,No,Material only,$1552.5,1,Yes,Wisconsin,MidWest,East North Central
10198314,Female,10-Nov-80,WI,176-861-1936,Platinum,38,50022306,Other causes,05/01/2018,Auto,Unknown,Injury only,$28658,1,Yes,Wisconsin,MidWest,East North Central
29854604,Male,02-Sep-75,WI,214-457-4352,Gold,44,57326503,Other driver error,07/20/2018,Auto,No,Material and injury,$44033.5,1,Yes,Wisconsin,MidWest,East North Central
19888166,Male,11-Apr-90,WI,712-651-9613,Gold,29,22690595,Other driver error,05/15/2017,Auto,Yes,Injury only,$33080,2,No,Wisconsin,MidWest,East North Central
90425966,Male,23-Dec-71,WY,942-259-7583,Silver,47,7800059,Driver error,03/01/2018,Auto,No,Material only,$2320,1,No,Wyoming,West,Mountain
28307541,Male,14-Dec-81,WY,763-156-1836,Gold,37,73894966,Driver error,11/27/2017,Auto,No,Material only,$2340,1,No,Wyoming,West,Mountain
5956033,Female,07-Jul-93,WY,984-397-3427,Silver,26,57876931,Other driver error,02/09/2018,Auto,No,Material and injury,$31855,1,Yes,Wyoming,West,Mountain
96710523,Male,29-May-80,WY,846-174-8946,Silver,39,11618238,Other causes,03/21/2018,Home,Yes,Injury only,$19240,1,No,Wyoming,West,Mountain
79683883,Male,30-Sep-85,WY,194-892-7628,Gold,34,56848907,Other driver error,09/07/2017,Auto,No,Material and injury,$27266.5,1,Yes,Wyoming,West,Mountain
1144598,Female,27-Apr-80,WY,571-397-1798,Platinum,39,3502909,Driver error,03/22/2017,Auto,Unknown,Injury only,$25010,1,No,Wyoming,West,Mountain
20094340,Male,05-Jun-66,WY,497-752-5396,Silver,53,30877914,Natural causes,09/07/2017,Auto,No,Material only,$1060,1,No,Wyoming,West,Mountain
53225913,Female,08-Apr-64,WY,568-238-7849,Silver,55,30691877,Crime,10/31/2017,Auto,No,Material only,$3381,2,Yes,Wyoming,West,Mountain
30199988,Female,17-Mar-65,WY,321-296-9823,Platinum,54,16326173,Other causes,07/28/2017,Auto,No,Material only,$1978,3,Yes,Wyoming,West,Mountain
24715429,Female,23-Mar-81,WY,689-678-8591,Platinum,38,28290047,Natural causes,03/28/2018,Auto,Yes,Material only,$2390,3,No,Wyoming,West,Mountain
64270813,Female,13-Mar-96,WY,643-297-4563,Silver,23,52976799,Other driver error,08/24/2017,Auto,Unknown,Material only,$1748,1,Yes,Wyoming,West,Mountain
13088377,Female,09-Nov-91,WY,794-928-4196,Platinum,27,60127984,Other causes,10/10/2017,Auto,Unknown,Material and injury,$22270,4,No,Wyoming,West,Mountain
5237129,Male,21-Mar-99,WY,392-746-4561,Platinum,20,99688746,Driver error,06/17/2018,Auto,Unknown,Injury only,$19750,5,No,Wyoming,West,Mountain
41858669,Female,23-Apr-69,WY,694-974-1367,Silver,50,55314900,Driver error,07/14/2018,Auto,No,Material only,$1610,2,No,Wyoming,West,Mountain
68067526,Male,05-Aug-79,WY,871-381-6378,Silver,40,47990199,Driver error,07/15/2017,Auto,No,Material only,$1330,1,No,Wyoming,West,Mountain
97169446,Female,05-Jun-75,WY,438-219-7419,Platinum,44,68110055,Other driver error,02/15/2018,Auto,No,Material only,$1780,5,No,Wyoming,West,Mountain
61575264,Male,12-Jul-95,WY,182-385-1392,Gold,24,63226031,Natural causes,03/16/2017,Auto,No,Material only,$1490,1,No,Wyoming,West,Mountain
70459181,Female,03-Sep-88,NY,493-937-8297,Platinum,31,16773361,Other driver error,10/10/2017,Auto,No,Material only,$2725.5,1,Yes,New York,NorthEast,Mid-Atlantic
34790013,Male,17-Jan-79,NY,935-615-6297,Platinum,40,13578273,Other driver error,12/24/2017,Auto,Yes,Material and injury,$33040,5,No,New York,NorthEast,Mid-Atlantic
54642094,Male,10-Aug-95,NY,963-813-1973,Silver,24,3673097,Driver error,04/12/2017,Auto,No,Injury only,$19960,1,No,New York,NorthEast,Mid-Atlantic
59046302,Male,15-Jan-94,NY,854-356-9378,Silver,25,1886311,Driver error,04/04/2018,Auto,No,Material only,$1680,6,No,New York,NorthEast,Mid-Atlantic
39943087,Female,11-Nov-88,NY,473-567-7234,Platinum,30,5176652,Other driver error,03/16/2017,Auto,Unknown,Material only,$2510,1,No,New York,NorthEast,Mid-Atlantic
76965994,Male,28-Mar-60,NY,132-927-9824,Gold,59,50617945,Crime,03/09/2017,Auto,No,Material only,$1260,1,No,New York,NorthEast,Mid-Atlantic
40080423,Female,13-Sep-69,NY,769-451-9372,Gold,50,72789616,Other driver error,08/30/2018,Auto,Unknown,Material only,$2440,1,No,New York,NorthEast,Mid-Atlantic
76501371,Male,14-Feb-76,NY,341-346-8795,Silver,43,80169462,Driver error,02/15/2018,Auto,Unknown,Material only,$1970,1,No,New York,NorthEast,Mid-Atlantic
81138909,Male,09-Aug-89,NY,163-876-9473,Silver,30,9552601,Other causes,03/22/2017,Auto,Unknown,Material only,$2580,1,No,New York,NorthEast,Mid-Atlantic
85532819,Male,09-May-79,NY,452-524-8423,Silver,40,50964521,Driver error,11/06/2017,Auto,Yes,Material and injury,$25950,3,No,New York,NorthEast,Mid-Atlantic
73495163,Male,30-Dec-74,NY,852-943-3847,Platinum,44,42320818,Driver error,12/03/2017,Auto,Yes,Material and injury,$22570,1,No,New York,NorthEast,Mid-Atlantic
42238302,Male,12-Sep-93,NY,764-365-5234,Platinum,26,73841606,Driver error,11/13/2017,Auto,Unknown,Material only,$2590,2,No,New York,NorthEast,Mid-Atlantic
28437868,Female,31-Jan-68,NY,398-185-7936,Platinum,51,4257735,Other driver error,09/26/2018,Auto,No,Material only,$1300,1,No,New York,NorthEast,Mid-Atlantic
25550440,Male,11-Aug-84,NY,173-589-2678,Gold,35,31609133,Natural causes,03/08/2018,Auto,Unknown,Material and injury,$17721.5,1,Yes,New York,NorthEast,Mid-Atlantic
46691405,Male,03-Dec-99,NY,849-637-4683,Gold,19,50552314,Other causes,07/22/2017,Auto,Unknown,Injury only,$28230,1,No,New York,NorthEast,Mid-Atlantic
25512276,Male,18-Dec-83,NY,748-391-1549,Gold,35,89665136,Driver error,11/13/2017,Auto,No,Material and injury,$16380,1,No,New York,NorthEast,Mid-Atlantic
31740446,Male,26-Mar-73,NY,163-473-1482,Gold,46,36164960,Natural causes,03/09/2017,Auto,No,Material only,$2553,1,Yes,New York,NorthEast,Mid-Atlantic
28871739,Female,29-Apr-77,NY,132-423-5694,Platinum,42,86285484,Other causes,10/09/2018,Auto,No,Material only,$1920.5,1,Yes,New York,NorthEast,Mid-Atlantic
56398264,Female,29-Jun-79,NY,713-394-6524,Silver,40,20605494,Natural causes,01/06/2018,Auto,Unknown,Material only,$2090,2,No,New York,NorthEast,Mid-Atlantic
80562391,Female,24-Feb-60,NY,521-689-3269,Gold,59,2228834,Crime,03/29/2017,Auto,Unknown,Material only,$3369.5,1,Yes,New York,NorthEast,Mid-Atlantic
79212942,Female,31-Jan-60,NY,371-639-4189,Platinum,59,86303772,Other driver error,06/23/2018,Auto,Unknown,Material and injury,$27370,1,No,New York,NorthEast,Mid-Atlantic
48038858,Female,11-Jun-89,NY,374-852-9148,Silver,30,76730919,Other causes,03/02/2017,Auto,Unknown,Material only,$1759.5,2,Yes,New York,NorthEast,Mid-Atlantic
54699348,Female,30-Aug-75,NY,321-312-5267,Silver,44,56479721,Natural causes,11/27/2017,Home,Unknown,Material only,$1980,3,No,New York,NorthEast,Mid-Atlantic
83827717,Female,24-Jan-88,NY,578-732-1238,Platinum,31,31031965,Natural causes,09/27/2017,Auto,Unknown,Material only,$2290,1,No,New York,NorthEast,Mid-Atlantic
80295008,Female,15-Sep-83,NY,542-369-9823,Platinum,36,73470467,Other causes,01/20/2018,Auto,Unknown,Injury only,$21600,1,No,New York,NorthEast,Mid-Atlantic
45419022,Female,01-Dec-93,NY,127-875-1924,Gold,25,27093779,Other causes,05/07/2018,Auto,Unknown,Material only,$1690,3,No,New York,NorthEast,Mid-Atlantic
54668401,Female,10-Oct-60,NY,247-219-5483,Platinum,58,39454053,Natural causes,01/20/2018,Auto,No,Material only,$2140,1,No,New York,NorthEast,Mid-Atlantic
84861652,Male,04-Jun-78,NY,241-947-3176,Gold,41,60050677,Natural causes,06/03/2018,Auto,No,Material only,$1290,1,No,New York,NorthEast,Mid-Atlantic
63279444,Male,14-Oct-90,NY,812-481-7352,Gold,28,94799556,Other causes,10/04/2017,Home,No,Material only,$1587,4,Yes,New York,NorthEast,Mid-Atlantic
69165409,Female,11-Oct-94,NY,843-784-1843,Silver,24,78804570,Other causes,09/12/2018,Auto,No,Material and injury,$19390,1,No,New York,NorthEast,Mid-Atlantic
20923121,Female,05-Jul-76,NY,617-927-8491,Silver,43,78104894,Natural causes,05/14/2018,Auto,No,Material and injury,$31210,1,No,New York,NorthEast,Mid-Atlantic
91546921,Male,22-Sep-74,LA,496-784-4836,Platinum,45,99427250,Crime,05/21/2018,Home,No,Material only,$2070,1,No,Louisiana,South,West South Central
74125758,Male,04-Jan-61,LA,876-786-8624,Gold,58,712628,Other causes,11/27/2017,Auto,Unknown,Injury only,$22960,1,No,Louisiana,South,West South Central
39587790,Male,10-Jan-65,LA,615-154-3516,Gold,54,39131766,Other causes,01/01/2017,Auto,No,Material only,$2967,1,Yes,Louisiana,South,West South Central
39495715,Male,16-Sep-68,LA,572-615-8539,Gold,51,90504501,Driver error,08/31/2017,Auto,No,Material only,$2470,1,No,Louisiana,South,West South Central
37692329,Male,28-May-92,LA,195-175-4275,Platinum,27,24230132,Driver error,08/16/2018,Auto,No,Material and injury,$34300,1,No,Louisiana,South,West South Central
61822144,Male,21-May-98,LA,184-816-8412,Silver,21,45511318,Driver error,08/11/2017,Auto,Unknown,Material only,$1460,1,No,Louisiana,South,West South Central
59843845,Female,14-Nov-92,LA,657-637-9325,Platinum,26,27490821,Driver error,10/03/2018,Auto,No,Material and injury,$25730,2,No,Louisiana,South,West South Central
75086914,Male,18-Nov-65,LA,123-389-3254,Platinum,53,75778891,Other causes,04/10/2018,Auto,No,Material only,$1050,1,No,Louisiana,South,West South Central
30864915,Male,09-Jul-82,LA,231-692-9132,Gold,37,32756328,Driver error,05/28/2018,Auto,No,Material only,$2440,1,No,Louisiana,South,West South Central
89986804,Female,02-Apr-66,LA,163-572-9136,Silver,53,6643536,Other causes,11/27/2017,Auto,Yes,Material and injury,$37380,1,No,Louisiana,South,West South Central
9775143,Female,10-Jan-95,LA,921-936-1682,Silver,24,72674711,Other driver error,06/03/2018,Auto,No,Material only,$2130,1,No,Louisiana,South,West South Central
74351384,Male,02-Jul-86,LA,372-572-7263,Silver,33,41352743,Driver error,07/20/2018,Auto,No,Material only,$2860,1,No,Louisiana,South,West South Central
28932340,Male,05-Jan-96,LA,652-265-8231,Gold,23,25213498,Driver error,10/30/2018,Auto,Unknown,Material only,$2970,1,No,Louisiana,South,West South Central
21066098,Female,16-Aug-62,LA,356-637-2735,Platinum,57,97484739,Crime,01/27/2017,Auto,No,Material only,$2955.5,1,Yes,Louisiana,South,West South Central
86301193,Female,23-Dec-80,LA,951-543-3542,Platinum,38,83092374,Driver error,08/24/2017,Home,No,Material and injury,$25093,1,Yes,Louisiana,South,West South Central
87607433,Male,31-May-96,LA,856-489-8236,Gold,23,10494374,Driver error,01/20/2018,Auto,Yes,Material and injury,$33620,1,No,Louisiana,South,West South Central
33314915,Female,21-Oct-91,LA,581-835-6243,Platinum,27,15818104,Other driver error,03/28/2018,Auto,No,Material only,$1610,1,Yes,Louisiana,South,West South Central
62528525,Male,06-Oct-80,LA,964-932-9364,Platinum,39,89085163,Natural causes,09/07/2017,Auto,No,Material only,$2750,1,No,Louisiana,South,West South Central
88566888,Male,15-Aug-85,LA,982-362-7125,Silver,34,46452514,Crime,10/09/2018,Auto,No,Material only,$2430,3,No,Louisiana,South,West South Central
11256802,Female,22-Oct-64,LA,469-345-5617,Silver,54,12376894,Other driver error,04/18/2017,Auto,No,Material only,$2840,4,No,Louisiana,South,West South Central
26489135,Male,05-Oct-94,DE,654-456-1493,Platinum,25,70399158,Driver error,07/01/2017,Auto,No,Material only,$1110,1,No,Delaware,South,South Atlantic
94953428,Female,07-Dec-77,DE,671-517-9548,Gold,41,97983922,Other causes,06/18/2017,Auto,No,Material only,$2210,3,No,Delaware,South,South Atlantic
46620413,Male,11-Dec-91,DE,164-158-7981,Platinum,27,8405500,Other causes,03/02/2017,Auto,Unknown,Material only,$3070.5,1,Yes,Delaware,South,South Atlantic
154557,Female,23-May-78,DE,962-879-1238,Platinum,41,69348631,Driver error,04/10/2018,Auto,No,Injury only,$23241.5,1,Yes,Delaware,South,South Atlantic
82415154,Female,08-Mar-80,DE,578-942-1542,Platinum,39,46572741,Other driver error,06/11/2017,Auto,No,Material and injury,$15240,1,No,Delaware,South,South Atlantic
30743608,Male,19-Feb-90,DE,541-523-1263,Gold,29,46356995,Other causes,03/22/2017,Auto,No,Material only,$2714,1,Yes,Delaware,South,South Atlantic
11321295,Male,13-Nov-65,DE,429-596-2169,Platinum,53,31574986,Driver error,02/03/2017,Auto,No,Material only,$2460,2,No,Delaware,South,South Atlantic
28502965,Female,11-Sep-66,DE,598-625-9431,Silver,53,6267263,Natural causes,10/10/2017,Auto,No,Material only,$1620,1,No,Delaware,South,South Atlantic
54094880,Male,01-Jun-84,DE,568-481-7418,Silver,35,34621474,Other driver error,02/17/2017,Auto,No,Material only,$1529.5,1,Yes,Delaware,South,South Atlantic
62204138,Female,15-Dec-89,DE,471-934-4961,Platinum,29,93028492,Driver error,10/31/2017,Auto,Unknown,Material only,$2691,1,Yes,Delaware,South,South Atlantic
24731784,Female,17-Oct-80,DE,169-631-1283,Silver,38,81667658,Natural causes,07/07/2018,Auto,No,Material only,$1260,1,No,Delaware,South,South Atlantic
76314493,Female,02-Oct-61,DE,389-764-4853,Silver,58,49252712,Other driver error,09/14/2017,Home,No,Material only,$1120,1,No,Delaware,South,South Atlantic
92971195,Male,02-Feb-75,DE,892-173-4657,Gold,44,92399694,Other driver error,09/26/2018,Home,No,Material only,$1140,1,No,Delaware,South,South Atlantic
45415342,Female,12-Mar-96,DE,915-398-4596,Platinum,23,43384286,Other causes,06/03/2018,Auto,No,Material and injury,$24080,1,No,Delaware,South,South Atlantic
92072156,Female,28-Jul-71,DE,186-419-2974,Silver,48,87476916,Natural causes,09/12/2018,Auto,Yes,Material only,$2970,1,No,Delaware,South,South Atlantic
32464636,Female,25-Aug-88,DE,862-247-1496,Gold,31,99281527,Driver error,10/31/2017,Auto,No,Material only,$2323,1,Yes,Delaware,South,South Atlantic
85700566,Male,17-Aug-68,DE,289-394-4517,Gold,51,85427127,Other causes,01/13/2018,Auto,Unknown,Material and injury,$16100,1,No,Delaware,South,South Atlantic
13687085,Male,18-Nov-97,DE,137-146-7356,Platinum,21,37688454,Driver error,01/13/2018,Auto,Unknown,Injury only,$16760,1,No,Delaware,South,South Atlantic
76666463,Female,30-Jan-91,DE,614-357-3216,Gold,28,49974494,Crime,08/11/2017,Auto,No,Material only,$1000,2,No,Delaware,South,South Atlantic
17330419,Female,15-Dec-98,DE,625-981-8926,Silver,20,13865732,Crime,03/16/2017,Auto,Unknown,Material and injury,$33210,1,No,Delaware,South,South Atlantic
39959491,Female,07-Apr-95,DE,139-742-5417,Silver,24,54642809,Driver error,09/06/2018,Auto,Unknown,Material only,$2720,1,No,Delaware,South,South Atlantic
5345468,Female,21-Mar-93,DE,279-185-9127,Platinum,26,7265365,Other causes,07/08/2017,Auto,Unknown,Injury only,$18570,1,No,Delaware,South,South Atlantic
9205013,Male,11-Dec-63,DE,239-368-6759,Platinum,55,40283824,Driver error,06/17/2018,Auto,Yes,Material and injury,$23430,1,No,Delaware,South,South Atlantic
40971431,Female,08-Jul-75,DE,519-935-1384,Platinum,44,92426104,Other causes,01/14/2017,Auto,No,Material and injury,$46483,1,Yes,Delaware,South,South Atlantic
56229221,Female,03-Jul-93,DE,436-376-2349,Silver,26,62312763,Natural causes,05/15/2017,Auto,No,Material only,$1520,1,No,Delaware,South,South Atlantic
29903212,Male,16-Dec-89,DE,279-918-3268,Platinum,29,7136079,Driver error,06/17/2018,Auto,No,Material only,$2668,2,Yes,Delaware,South,South Atlantic
47415706,Female,08-Aug-61,DE,179-574-5837,Gold,58,77192370,Other driver error,08/04/2017,Auto,Unknown,Material and injury,$18457.5,1,Yes,Delaware,South,South Atlantic
72991636,Female,24-Nov-89,DE,258-596-5932,Silver,29,43244704,Natural causes,07/28/2017,Auto,Yes,Material and injury,$32750,4,No,Delaware,South,South Atlantic
44050095,Male,04-Jun-77,DE,314-298-9257,Platinum,42,17396013,Driver error,03/22/2017,Auto,Unknown,Material and injury,$20458.5,1,Yes,Delaware,South,South Atlantic
76422302,Male,04-Jun-89,GA,958-971-7983,Gold,30,5481268,Crime,10/31/2017,Home,No,Material only,$1030,1,No,Georgia,South,South Atlantic
31439710,Female,11-Mar-88,GA,824-246-5734,Gold,31,64209730,Other driver error,07/20/2018,Home,No,Material only,$2760,1,No,Georgia,South,South Atlantic
31289360,Male,15-Nov-98,GA,869-486-1267,Gold,20,30119116,Other driver error,02/23/2017,Auto,No,Material only,$2720,1,No,Georgia,South,South Atlantic
84995304,Female,05-May-85,GA,347-765-3861,Silver,34,79219792,Other driver error,08/30/2018,Home,Unknown,Material only,$3036,1,Yes,Georgia,South,South Atlantic
36632227,Female,09-Jun-60,GA,369-589-9865,Silver,59,9588683,Other driver error,03/09/2017,Auto,Unknown,Material only,$2886.5,1,Yes,Georgia,South,South Atlantic
62489316,Female,15-Aug-93,GA,985-185-1659,Gold,26,13217364,Other causes,08/31/2017,Auto,No,Material only,$2330,1,No,Georgia,South,South Atlantic
63915259,Male,22-May-86,GA,829-157-6239,Gold,33,89056979,Other causes,09/26/2018,Home,Yes,Material and injury,$18530,1,No,Georgia,South,South Atlantic
9884792,Male,23-Dec-74,GA,764-745-3951,Silver,44,92714664,Driver error,09/14/2017,Auto,Unknown,Injury only,$29630,1,No,Georgia,South,South Atlantic
77930023,Male,27-Sep-82,GA,967-682-2918,Silver,37,59321838,Driver error,07/01/2017,Auto,No,Material only,$3013,1,Yes,Georgia,South,South Atlantic
48874104,Male,05-Dec-80,GA,638-891-6419,Silver,38,11123788,Natural causes,01/14/2017,Auto,No,Material only,$1700,1,No,Georgia,South,South Atlantic
13435761,Female,24-Jul-73,GA,241-382-4182,Gold,46,22489374,Natural causes,04/18/2017,Auto,No,Material only,$2590,1,No,Georgia,South,South Atlantic
61582066,Female,04-Apr-97,GA,385-513-8153,Platinum,22,41214204,Natural causes,02/15/2018,Auto,No,Material only,$2000,1,No,Georgia,South,South Atlantic
42351519,Female,03-Jul-79,GA,237-467-4729,Gold,40,68826444,Other causes,04/25/2017,Auto,No,Material only,$2800,2,No,Georgia,South,South Atlantic
19478893,Male,01-Mar-68,GA,981-142-3251,Gold,51,37998905,Natural causes,01/14/2017,Auto,No,Material only,$1910,1,No,Georgia,South,South Atlantic
98199694,Female,04-Apr-78,GA,562-319-1874,Platinum,41,18265792,Driver error,04/05/2017,Auto,No,Material and injury,$22540,1,No,Georgia,South,South Atlantic
20607084,Female,23-Apr-68,GA,986-435-7468,Silver,51,60062359,Other driver error,01/13/2018,Auto,No,Injury only,$37400,1,No,Georgia,South,South Atlantic
46678650,Male,10-Aug-63,GA,527-735-4351,Gold,56,4337976,Other driver error,07/01/2017,Auto,No,Material only,$2200,3,No,Georgia,South,South Atlantic
18174078,Female,07-Apr-85,GA,945-398-3528,Gold,34,17213671,Other driver error,02/02/2018,Auto,No,Material only,$2852,4,Yes,Georgia,South,South Atlantic
56425562,Female,18-Mar-63,GA,823-712-3528,Platinum,56,38011383,Natural causes,09/14/2017,Auto,No,Material only,$1670,1,No,Georgia,South,South Atlantic
60225946,Female,27-Aug-77,OH,715-356-4572,Gold,42,30942972,Other causes,02/17/2017,Auto,No,Material only,$1890,1,No,Ohio,MidWest,East North Central
61051505,Male,05-Feb-68,OH,649-461-2967,Platinum,51,54192772,Other driver error,07/01/2017,Auto,Unknown,Material and injury,$35765,1,Yes,Ohio,MidWest,East North Central
30722342,Male,04-Apr-99,OH,316-863-5832,Silver,20,30930636,Driver error,04/04/2018,Home,Yes,Injury only,$17180,5,No,Ohio,MidWest,East North Central
97698815,Male,06-May-77,OH,352-765-2183,Gold,42,81849361,Natural causes,02/17/2017,Auto,Unknown,Material only,$1860,1,No,Ohio,MidWest,East North Central
93766634,Female,20-Sep-70,OH,871-813-4512,Gold,49,4869668,Other causes,06/23/2018,Auto,No,Injury only,$16940,1,No,Ohio,MidWest,East North Central
45568489,Female,03-Nov-67,OH,826-463-4186,Silver,51,78826857,Other driver error,05/09/2017,Auto,Yes,Material and injury,$14480,3,No,Ohio,MidWest,East North Central
80670612,Female,12-Jul-94,OH,549-586-9146,Gold,25,8962657,Other driver error,04/10/2018,Auto,Unknown,Injury only,$20630,5,No,Ohio,MidWest,East North Central
78415715,Female,28-Jul-78,OH,381-591-8265,Platinum,41,16011067,Natural causes,10/10/2017,Auto,Unknown,Material and injury,$39370,1,No,Ohio,MidWest,East North Central
57025376,Female,20-Sep-65,OH,724-817-2586,Silver,54,32067078,Other driver error,05/15/2017,Auto,No,Material only,$1430,1,No,Ohio,MidWest,East North Central
