,claim_id,customer_id,claim_date,police_report,claim_amount,fraudulent,CUST_ID,DateOfBirth,State,Contact,fraudulent_flag,gender__Female,gender__Male,Segment__Gold,Segment__Platinum,Segment__Silver,incident_cause__Crime,incident_cause__Driver error,incident_cause__Natural causes,incident_cause__Other causes,incident_cause__Other driver error,claim_area__Auto,claim_area__Home,claim_type__Injury only,claim_type__Material and injury,claim_type__Material only,total_policy_claims__1,total_policy_claims__2,total_policy_claims__3,total_policy_claims__4,total_policy_claims__5,total_policy_claims__6,total_policy_claims__7,total_policy_claims__8
402,71712774,97162684,08/18/2017,Unknown,20769.0,Yes,97162684.0,19-May-94,WV,874-957-9764,1.0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
403,24181936,95055469,08/18/2017,No,2990.0,No,95055469.0,23-Jun-64,MS,632-725-7146,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
404,7575702,56985179,10/17/2017,No,2967.0,Yes,56985179.0,14-May-74,MN,894-163-7685,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
405,25993027,69039320,06/03/2018,No,1780.0,No,69039320.0,16-Sep-75,NH,216-854-4563,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
406,22476290,84514444,07/08/2017,No,30840.0,No,84514444.0,26-Jun-82,NV,712-156-7298,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
407,75954321,79953263,03/28/2018,Yes,32680.0,No,79953263.0,14-Jan-67,ID,685-954-6532,0.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
408,50921792,15557396,10/17/2017,Yes,20570.0,No,15557396.0,03-Nov-75,AR,915-247-7815,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
409,21915563,95002919,06/30/2018,No,31110.0,No,95002919.0,15-Apr-64,TN,128-196-6753,0.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
410,75623323,7612094,09/06/2018,No,2771.5,Yes,7612094.0,26-Aug-83,UT,145-734-4176,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
411,48509529,53260501,03/02/2017,No,1000.0,No,53260501.0,24-May-98,OK,624-125-7382,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
412,87476916,92072156,09/12/2018,Yes,2970.0,No,92072156.0,28-Jul-71,DE,186-419-2974,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
413,25416969,77570823,06/25/2017,No,2230.0,No,77570823.0,20-Dec-63,AL,846-573-6251,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
414,24709692,69010101,04/25/2017,Unknown,3427.0,Yes,69010101.0,23-Oct-71,AR,825-591-5293,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
415,26773102,1223055,10/31/2017,Yes,33490.0,No,1223055.0,02-Jun-95,CA,726-984-2871,0.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
416,92714664,9884792,09/14/2017,Unknown,29630.0,No,9884792.0,23-Dec-74,GA,764-745-3951,0.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
417,3502909,1144598,03/22/2017,Unknown,25010.0,No,1144598.0,27-Apr-80,WY,571-397-1798,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
418,26836009,59716520,11/27/2017,No,1020.0,No,59716520.0,05-Aug-86,CT,348-546-2769,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
419,43253975,59056552,06/30/2018,Yes,34650.0,No,59056552.0,10-Apr-93,NC,864-129-4829,0.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
420,9075822,25164999,03/08/2018,No,1909.0,Yes,25164999.0,25-Oct-93,MD,261-583-6387,1.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
421,34549771,70761779,08/24/2017,Unknown,14460.0,No,70761779.0,12-Jul-92,AL,932-146-8539,0.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
422,1756485,62934102,05/21/2018,Yes,39280.0,No,62934102.0,25-Jul-97,OR,518-352-6498,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
423,75847149,11472207,12/30/2017,Unknown,44367.0,Yes,11472207.0,19-Apr-61,TN,217-817-4251,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
424,1624094,97856694,03/02/2017,Unknown,2392.0,Yes,97856694.0,14-Nov-91,TN,639-694-8245,1.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
425,13132889,86818440,03/21/2018,Unknown,31901.0,Yes,86818440.0,28-Dec-83,WA,397-129-9435,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
426,22577147,66433138,02/23/2017,No,21447.5,Yes,66433138.0,27-Jun-78,TX,752-617-3867,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
427,24589924,87806611,03/14/2018,Unknown,2950.0,No,87806611.0,11-Oct-78,MD,276-785-5134,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
428,43099766,36252121,11/06/2017,No,22000.0,No,36252121.0,29-Apr-85,IN,127-359-1385,0.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
429,85048276,19916012,01/14/2017,No,1860.0,No,19916012.0,22-Jan-64,KS,417-426-7961,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
430,43196799,79440308,05/22/2017,Unknown,1620.0,No,79440308.0,11-Mar-97,AR,623-328-4615,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
431,49818123,23116437,01/21/2017,No,1280.0,No,23116437.0,06-Jun-65,KY,625-325-1724,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
432,7292900,58957713,07/22/2017,No,2806.0,Yes,58957713.0,22-Jun-62,MO,146-714-8675,1.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
433,76290659,4798021,05/01/2018,No,1170.0,No,4798021.0,16-Jan-60,FL,516-315-9143,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
434,84441293,83441797,05/07/2018,No,1630.0,No,83441797.0,01-Dec-97,IL,489-528-1573,0.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
435,12379231,30154531,10/04/2017,No,3013.0,Yes,30154531.0,16-Nov-74,MA,482-654-2465,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
436,47755129,38117638,02/03/2017,No,2060.0,No,38117638.0,04-Jun-92,MA,175-527-2541,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
437,30272514,12112711,03/16/2017,No,1276.5,Yes,12112711.0,15-May-97,CA,795-234-3741,1.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
438,86258669,4652602,08/16/2018,No,1320.0,No,4652602.0,03-Oct-78,PA,128-371-7892,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
439,95320599,45187280,08/11/2017,Yes,33030.0,No,45187280.0,04-Apr-96,ND,325-842-5629,0.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
440,59321838,77930023,07/01/2017,No,3013.0,Yes,77930023.0,27-Sep-82,GA,967-682-2918,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
441,72555621,58934617,09/19/2018,Yes,27002.0,Yes,58934617.0,01-Apr-90,CA,157-896-3619,1.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
442,83266482,41182960,07/27/2018,No,2060.0,No,41182960.0,31-May-70,CA,865-345-1634,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
443,88595857,64488618,10/17/2017,Yes,1630.0,No,64488618.0,28-Feb-74,RI,967-894-1953,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
444,76745084,59793026,09/07/2017,Yes,40210.0,No,59793026.0,09-Dec-66,ME,231-719-3629,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
445,16468239,86621072,07/20/2018,No,1173.0,Yes,86621072.0,17-Sep-67,AR,194-254-6572,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
446,51476665,47250458,12/30/2017,No,1630.0,No,47250458.0,26-Aug-88,VT,157-132-6489,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
447,45642452,35163792,07/20/2018,Yes,20080.0,No,35163792.0,22-May-94,CO,371-423-2618,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
448,72815943,93871952,07/20/2018,Yes,16880.0,No,93871952.0,01-Sep-93,NC,582-426-1238,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
449,99281527,32464636,10/31/2017,No,2323.0,Yes,32464636.0,25-Aug-88,DE,862-247-1496,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
450,14638010,7583158,03/16/2017,Yes,19820.0,No,7583158.0,20-Mar-97,MT,481-519-7921,0.0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
451,8962657,80670612,04/10/2018,Unknown,20630.0,No,80670612.0,12-Jul-94,OH,549-586-9146,0.0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
452,58488479,21840201,02/09/2018,Yes,1510.0,No,21840201.0,21-Jan-91,KY,281-146-5627,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
453,40759519,29130403,10/03/2018,No,2012.5,Yes,29130403.0,27-Dec-98,VT,457-421-1976,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
454,32110693,89806715,08/30/2018,Unknown,1710.0,No,89806715.0,26-Oct-60,IA,157-529-5243,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
455,93285588,56016139,04/04/2018,Unknown,2219.5,Yes,56016139.0,10-Mar-70,WI,346-389-9324,1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
456,88210615,20028241,05/29/2017,No,2940.0,No,20028241.0,19-Sep-90,MA,762-628-3261,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
457,84019240,98341654,12/03/2017,Unknown,2370.0,No,98341654.0,16-Dec-97,NH,375-624-6749,0.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
458,21491548,44643917,09/06/2018,Yes,41320.0,No,44643917.0,19-Dec-68,WA,278-698-5972,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
459,45568058,76185878,11/27/2017,No,3231.5,Yes,76185878.0,27-Jan-94,NC,463-812-2598,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
460,63762170,18665169,07/22/2017,No,37500.0,No,18665169.0,24-Feb-72,MD,429-825-9486,0.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
461,28889442,17177153,09/20/2017,Unknown,2670.0,No,17177153.0,03-Oct-85,HI,951-927-8617,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
462,61678713,84736739,12/03/2017,Yes,35800.0,No,84736739.0,27-Feb-94,NE,948-947-1695,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
463,6234135,20110599,04/05/2017,Unknown,2050.0,No,20110599.0,22-Apr-87,SD,163-459-7846,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
464,37251197,15635627,08/10/2018,Yes,1630.0,No,15635627.0,16-Mar-97,OK,417-531-1953,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
465,95057151,3374112,03/01/2018,Yes,25580.0,No,3374112.0,11-Nov-60,MI,213-968-4851,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
466,16011067,78415715,10/10/2017,Unknown,39370.0,No,78415715.0,28-Jul-78,OH,381-591-8265,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
467,63446024,83080037,01/13/2018,Unknown,17250.0,No,83080037.0,16-Jun-82,MA,965-968-1539,0.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
468,61885878,74017955,12/30/2017,Unknown,2090.0,No,74017955.0,09-Dec-70,CO,582-859-4869,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
469,59248480,33372791,06/18/2017,No,2430.0,No,33372791.0,27-Mar-65,NC,642-328-5489,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
470,11123788,48874104,01/14/2017,No,1700.0,No,48874104.0,05-Dec-80,GA,638-891-6419,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
471,45511318,61822144,08/11/2017,Unknown,1460.0,No,61822144.0,21-May-98,LA,184-816-8412,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
472,23742797,95418320,08/30/2018,No,2820.0,No,95418320.0,01-Aug-88,IN,324-817-2436,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
473,59407693,26450621,05/21/2018,No,2960.0,No,26450621.0,14-Feb-87,FL,579-358-6391,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
474,46459799,64622520,11/27/2017,No,2170.0,No,64622520.0,03-May-85,MT,624-571-5793,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
475,92089192,32521691,10/16/2018,No,2320.0,No,32521691.0,07-Jan-86,ME,326-536-6253,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
476,28708429,39444603,12/03/2017,No,2320.0,No,39444603.0,12-Apr-69,TN,431-425-7815,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
477,75363718,48960366,04/04/2018,No,31450.0,No,48960366.0,09-Aug-64,NC,528-576-2918,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
478,15267466,80701300,09/06/2018,Yes,1150.0,Yes,80701300.0,28-Jul-94,MS,593-423-4839,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
479,38645590,13275896,08/04/2017,No,23450.0,No,13275896.0,18-Feb-69,NV,659-459-7463,0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
480,27334507,62816998,05/02/2017,No,13710.0,No,62816998.0,22-Dec-60,AL,941-923-5623,0.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
481,85427127,85700566,01/13/2018,Unknown,16100.0,No,85700566.0,17-Aug-68,DE,289-394-4517,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
482,9552601,81138909,03/22/2017,Unknown,2580.0,No,81138909.0,09-Aug-89,NY,163-876-9473,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
483,5182265,31115028,03/28/2018,Unknown,2600.0,No,31115028.0,16-Oct-65,NE,321-243-9564,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
484,27490821,59843845,10/03/2018,No,25730.0,No,59843845.0,14-Nov-92,LA,657-637-9325,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
485,39605405,75471235,08/10/2018,No,40540.0,No,75471235.0,23-Jul-91,CO,942-659-6475,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
486,5425811,37365245,01/14/2017,No,1500.0,No,37365245.0,24-Apr-72,ND,278-968-4875,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
487,91660260,30886292,08/24/2017,Unknown,2950.0,No,30886292.0,13-May-74,PA,179-142-9184,0.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
488,30877914,20094340,09/07/2017,No,1060.0,No,20094340.0,05-Jun-66,WY,497-752-5396,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
489,8981804,40948894,08/24/2017,Yes,37170.0,No,40948894.0,16-Jul-73,UT,239-839-2365,0.0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
490,18428326,59903277,03/29/2017,No,2185.0,Yes,59903277.0,19-May-96,OK,634-697-8673,1.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
491,80956687,4412055,06/30/2018,Unknown,37869.5,Yes,4412055.0,28-May-64,AK,576-276-4931,1.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
492,81516433,63302691,05/21/2018,No,1820.0,No,63302691.0,27-Feb-78,WI,496-493-1743,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
493,50068652,69473158,08/30/2018,No,2070.0,No,69473158.0,23-Feb-89,WA,962-461-7829,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
494,58428742,30943507,05/21/2018,No,16040.0,No,30943507.0,27-Dec-75,MO,184-859-7185,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
495,78382955,88072232,06/04/2017,Yes,27310.0,No,88072232.0,05-Jun-83,AZ,932-518-9524,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
496,49401942,17859000,02/10/2017,No,2550.0,No,17859000.0,05-Apr-79,IA,732-758-2761,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
497,69139904,44758258,06/18/2017,Unknown,27910.0,No,44758258.0,14-Nov-85,NJ,789-241-7938,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
498,43043339,59389375,12/17/2017,Yes,29480.0,No,59389375.0,03-Nov-88,VA,985-924-8693,0.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
499,11023718,56357617,04/04/2018,Unknown,1300.0,No,56357617.0,03-Dec-94,HI,479-834-2685,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
500,76743826,82034436,12/24/2017,No,37630.0,No,82034436.0,10-Jun-73,NH,612-831-3179,0.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
501,50964521,85532819,11/06/2017,Yes,25950.0,No,85532819.0,09-May-79,NY,452-524-8423,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
502,73283463,23741962,08/16/2018,Unknown,27240.0,No,23741962.0,06-Aug-68,NJ,493-483-5418,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
503,64388927,96543848,08/31/2017,No,30340.0,No,96543848.0,07-Dec-65,WV,341-659-5319,0.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
504,81102722,91135917,09/12/2018,No,2710.0,No,91135917.0,15-Aug-86,NV,697-129-2549,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
505,35782742,524545,07/27/2018,No,35250.0,No,524545.0,10-Aug-80,NC,798-862-5398,0.0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
506,75276533,89479887,03/09/2017,Yes,38890.0,No,89479887.0,26-Feb-96,MO,527-156-6825,0.0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
507,42320818,73495163,12/03/2017,Yes,22570.0,No,73495163.0,30-Dec-74,NY,852-943-3847,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
508,60904940,49889657,05/01/2018,Unknown,1140.0,No,49889657.0,21-Aug-75,NE,528-923-7546,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
509,32944599,96931053,06/23/2018,Yes,38120.0,No,96931053.0,26-Jan-97,NV,958-657-4621,0.0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
510,4881066,1300972,03/21/2018,No,2369.0,Yes,1300972.0,08-Jun-66,ID,378-587-1687,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
511,96406656,83887508,11/06/2017,No,1230.5,Yes,83887508.0,07-Jun-69,ID,965-541-7429,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
512,89967218,53897607,03/02/2017,Unknown,1200.0,No,53897607.0,31-Aug-75,CO,975-825-8352,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
513,63627029,92392817,12/24/2017,Unknown,2081.5,Yes,92392817.0,09-Feb-88,ME,269-614-8632,1.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
514,75778891,75086914,04/10/2018,No,1050.0,No,75086914.0,18-Nov-65,LA,123-389-3254,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
515,88804995,27868943,11/27/2017,No,2550.0,No,27868943.0,11-Sep-80,IN,951-875-3657,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
516,73841606,42238302,11/13/2017,Unknown,2590.0,No,42238302.0,12-Sep-93,NY,764-365-5234,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
517,49124611,83882449,09/20/2017,Yes,1644.5,Yes,83882449.0,31-Jan-92,AR,361-389-8923,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
518,40460618,53191091,03/22/2017,Unknown,1265.0,Yes,53191091.0,26-Mar-65,MD,592-942-4216,1.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
519,64046224,55836042,03/08/2018,No,1863.0,Yes,55836042.0,17-May-83,AR,687-713-6528,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
520,9124181,19796899,04/04/2018,Yes,24667.5,Yes,19796899.0,17-Dec-75,TX,725-873-8239,1.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
521,42019165,42014103,12/30/2017,No,2288.5,Yes,42014103.0,06-Feb-99,MS,561-657-4953,1.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
522,57175639,66632396,08/11/2017,No,1810.0,No,66632396.0,13-Feb-61,MO,247-859-1298,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
523,56413364,34778857,04/25/2017,Unknown,30015.0,Yes,34778857.0,10-Aug-75,TN,643-645-8493,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
524,4257735,28437868,09/26/2018,No,1300.0,No,28437868.0,31-Jan-68,NY,398-185-7936,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
525,98954915,85641672,03/14/2018,No,1860.0,No,85641672.0,09-Nov-79,PA,512-318-6489,0.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
526,49758082,86985239,06/18/2017,No,40880.0,No,86985239.0,04-Sep-69,NV,194-354-9283,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
527,2434059,19409471,06/18/2017,No,1550.0,No,19409471.0,07-Nov-63,AR,215-978-4689,0.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
528,70156112,98537509,06/03/2018,Unknown,20033.0,Yes,98537509.0,10-Sep-89,NJ,342-312-9723,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
529,25838638,36871042,04/25/2017,No,20230.0,No,36871042.0,20-Feb-99,RI,428-836-7356,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
530,16726169,62206180,06/17/2018,No,1670.0,No,62206180.0,09-Dec-67,NC,914-173-2839,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
531,74582054,6448629,04/17/2018,Unknown,2714.0,Yes,6448629.0,23-Oct-84,SD,532-279-9851,1.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
532,78146904,30197131,06/17/2018,No,19297.0,Yes,30197131.0,23-Nov-73,MT,518-765-8532,1.0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
533,95997859,7988398,07/22/2017,Unknown,14720.0,No,7988398.0,12-Sep-76,PA,459-421-4897,0.0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
534,37688454,13687085,01/13/2018,Unknown,16760.0,No,13687085.0,18-Nov-97,DE,137-146-7356,0.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
535,32756328,30864915,05/28/2018,No,2440.0,No,30864915.0,09-Jul-82,LA,231-692-9132,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
536,80167666,44665885,07/07/2018,Yes,40170.0,No,44665885.0,15-Aug-94,CT,312-791-7619,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
